timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2023-12-08 09:37:27,Spirulina 003,pio001,2023-12-08T09:37:27.072190Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 48.14, ""delta_dc"": -0.11999999999997613}"
2023-12-08 09:41:12,Spirulina 003,pio001,2023-12-08T09:41:12.076971Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 48.11, ""delta_dc"": -0.02999999999999403}"
2023-12-08 09:44:57,Spirulina 003,pio001,2023-12-08T09:44:57.065732Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 48.31, ""delta_dc"": 0.1950000000000145}"
2023-12-08 09:48:42,Spirulina 003,pio001,2023-12-08T09:48:42.066530Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 48.22, ""delta_dc"": -0.09000000000001407}"
2023-12-08 09:52:27,Spirulina 003,pio001,2023-12-08T09:52:27.064144Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 47.99, ""delta_dc"": -0.22500000000000853}"
2023-12-08 09:56:12,Spirulina 003,pio001,2023-12-08T09:56:12.071474Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 48.05, ""delta_dc"": 0.06000000000002004}"
2023-12-08 09:59:57,Spirulina 003,pio001,2023-12-08T09:59:57.064462Z,UpdatedHeaterDC,delta_dc=1.0200000000000102,"{""current_dc"": 49.07, ""delta_dc"": 1.0200000000000102}"
2023-12-08 10:03:42,Spirulina 003,pio001,2023-12-08T10:03:42.062213Z,UpdatedHeaterDC,delta_dc=1.514999999999997,"{""current_dc"": 50.58, ""delta_dc"": 1.514999999999997}"
2023-12-08 10:07:27,Spirulina 003,pio001,2023-12-08T10:07:27.070068Z,UpdatedHeaterDC,delta_dc=2.039999999999978,"{""current_dc"": 52.62, ""delta_dc"": 2.039999999999978}"
2023-12-08 10:11:12,Spirulina 003,pio001,2023-12-08T10:11:12.071071Z,UpdatedHeaterDC,delta_dc=2.070000000000004,"{""current_dc"": 54.69, ""delta_dc"": 2.070000000000004}"
2023-12-08 10:14:57,Spirulina 003,pio001,2023-12-08T10:14:57.064698Z,UpdatedHeaterDC,delta_dc=1.845000000000006,"{""current_dc"": 56.54, ""delta_dc"": 1.845000000000006}"
2023-12-08 10:18:42,Spirulina 003,pio001,2023-12-08T10:18:42.079199Z,UpdatedHeaterDC,delta_dc=1.2600000000000104,"{""current_dc"": 57.8, ""delta_dc"": 1.2600000000000104}"
2023-12-08 10:22:27,Spirulina 003,pio001,2023-12-08T10:22:27.071687Z,UpdatedHeaterDC,delta_dc=1.1549999999999994,"{""current_dc"": 58.95, ""delta_dc"": 1.1549999999999994}"
2023-12-08 10:26:12,Spirulina 003,pio001,2023-12-08T10:26:12.056529Z,UpdatedHeaterDC,delta_dc=0.8550000000000004,"{""current_dc"": 59.81, ""delta_dc"": 0.8550000000000004}"
2023-12-08 10:29:57,Spirulina 003,pio001,2023-12-08T10:29:57.061682Z,UpdatedHeaterDC,delta_dc=0.4949999999999761,"{""current_dc"": 60.3, ""delta_dc"": 0.4949999999999761}"
2023-12-08 10:33:42,Spirulina 003,pio001,2023-12-08T10:33:42.071016Z,UpdatedHeaterDC,delta_dc=0.1500000000000341,"{""current_dc"": 60.45, ""delta_dc"": 0.1500000000000341}"
2023-12-08 10:37:27,Spirulina 003,pio001,2023-12-08T10:37:27.064086Z,UpdatedHeaterDC,delta_dc=0.29999999999996163,"{""current_dc"": 60.75, ""delta_dc"": 0.29999999999996163}"
2023-12-08 10:41:12,Spirulina 003,pio001,2023-12-08T10:41:12.058232Z,UpdatedHeaterDC,delta_dc=-0.04499999999995907,"{""current_dc"": 60.71, ""delta_dc"": -0.04499999999995907}"
2023-12-08 10:44:57,Spirulina 003,pio001,2023-12-08T10:44:57.064977Z,UpdatedHeaterDC,delta_dc=-0.2549999999999919,"{""current_dc"": 60.46, ""delta_dc"": -0.2549999999999919}"
2023-12-08 10:48:42,Spirulina 003,pio001,2023-12-08T10:48:42.062921Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 60.22, ""delta_dc"": -0.24000000000003752}"
2023-12-08 10:52:27,Spirulina 003,pio001,2023-12-08T10:52:27.078364Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 60.46, ""delta_dc"": 0.24000000000003752}"
2023-12-08 10:56:12,Spirulina 003,pio001,2023-12-08T10:56:12.065608Z,UpdatedHeaterDC,delta_dc=-0.3900000000000077,"{""current_dc"": 60.07, ""delta_dc"": -0.3900000000000077}"
2023-12-08 10:59:57,Spirulina 003,pio001,2023-12-08T10:59:57.064747Z,UpdatedHeaterDC,delta_dc=-0.34500000000000597,"{""current_dc"": 59.72, ""delta_dc"": -0.34500000000000597}"
2023-12-08 11:03:42,Spirulina 003,pio001,2023-12-08T11:03:42.067027Z,UpdatedHeaterDC,delta_dc=0.015000000000007674,"{""current_dc"": 59.74, ""delta_dc"": 0.015000000000007674}"
2023-12-08 11:07:27,Spirulina 003,pio001,2023-12-08T11:07:27.057411Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 59.77, ""delta_dc"": 0.029999999999972715}"
2023-12-08 11:11:12,Spirulina 003,pio001,2023-12-08T11:11:12.073890Z,UpdatedHeaterDC,delta_dc=-0.360000000000003,"{""current_dc"": 59.41, ""delta_dc"": -0.360000000000003}"
2023-12-08 11:14:57,Spirulina 003,pio001,2023-12-08T11:14:57.062348Z,UpdatedHeaterDC,delta_dc=-0.10499999999996845,"{""current_dc"": 59.31, ""delta_dc"": -0.10499999999996845}"
2023-12-08 11:18:42,Spirulina 003,pio001,2023-12-08T11:18:42.074952Z,UpdatedHeaterDC,delta_dc=0.2999999999999723,"{""current_dc"": 59.61, ""delta_dc"": 0.2999999999999723}"
2023-12-08 11:22:27,Spirulina 003,pio001,2023-12-08T11:22:27.079071Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 59.27, ""delta_dc"": -0.34499999999998465}"
2023-12-08 11:26:12,Spirulina 003,pio001,2023-12-08T11:26:12.071022Z,UpdatedHeaterDC,delta_dc=-0.19499999999998252,"{""current_dc"": 59.08, ""delta_dc"": -0.19499999999998252}"
2023-12-08 11:29:57,Spirulina 003,pio001,2023-12-08T11:29:57.070551Z,UpdatedHeaterDC,delta_dc=0.2999999999999723,"{""current_dc"": 59.38, ""delta_dc"": 0.2999999999999723}"
2023-12-08 11:33:42,Spirulina 003,pio001,2023-12-08T11:33:42.067544Z,UpdatedHeaterDC,delta_dc=0.02999999999999403,"{""current_dc"": 59.41, ""delta_dc"": 0.02999999999999403}"
2023-12-08 11:37:27,Spirulina 003,pio001,2023-12-08T11:37:27.076834Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 59.07, ""delta_dc"": -0.34499999999998465}"
2023-12-08 11:41:12,Spirulina 003,pio001,2023-12-08T11:41:12.059847Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 59.1, ""delta_dc"": 0.029999999999972715}"
2023-12-08 11:44:57,Spirulina 003,pio001,2023-12-08T11:44:57.059587Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 59.34, ""delta_dc"": 0.24000000000003752}"
2023-12-08 11:48:42,Spirulina 003,pio001,2023-12-08T11:48:42.063889Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 59.25, ""delta_dc"": -0.09000000000001407}"
2023-12-08 11:52:27,Spirulina 003,pio001,2023-12-08T11:52:27.065441Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 59.1, ""delta_dc"": -0.15000000000002345}"
2023-12-08 11:56:12,Spirulina 003,pio001,2023-12-08T11:56:12.060896Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 59.27, ""delta_dc"": 0.16499999999999915}"
2023-12-08 11:59:57,Spirulina 003,pio001,2023-12-08T11:59:57.064484Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 59.38, ""delta_dc"": 0.1050000000000324}"
2023-12-08 12:03:42,Spirulina 003,pio001,2023-12-08T12:03:42.062565Z,UpdatedHeaterDC,delta_dc=-0.3900000000000077,"{""current_dc"": 58.99, ""delta_dc"": -0.3900000000000077}"
2023-12-08 12:07:27,Spirulina 003,pio001,2023-12-08T12:07:27.064789Z,UpdatedHeaterDC,delta_dc=0.10500000000001108,"{""current_dc"": 59.1, ""delta_dc"": 0.10500000000001108}"
2023-12-08 12:11:12,Spirulina 003,pio001,2023-12-08T12:11:12.062193Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 59.3, ""delta_dc"": 0.1950000000000145}"
2023-12-08 12:14:57,Spirulina 003,pio001,2023-12-08T12:14:57.075300Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 59.13, ""delta_dc"": -0.16499999999999915}"
2023-12-08 12:18:42,Spirulina 003,pio001,2023-12-08T12:18:42.062227Z,UpdatedHeaterDC,delta_dc=-0.32999999999998764,"{""current_dc"": 58.8, ""delta_dc"": -0.32999999999998764}"
2023-12-08 12:22:27,Spirulina 003,pio001,2023-12-08T12:22:27.070262Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 59.02, ""delta_dc"": 0.2249999999999872}"
2023-12-08 12:26:12,Spirulina 003,pio001,2023-12-08T12:26:12.065623Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 59.09, ""delta_dc"": 0.07499999999998508}"
2023-12-08 12:29:57,Spirulina 003,pio001,2023-12-08T12:29:57.071663Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 58.75, ""delta_dc"": -0.34499999999998465}"
2023-12-08 12:33:42,Spirulina 003,pio001,2023-12-08T12:33:42.066395Z,UpdatedHeaterDC,delta_dc=-0.04500000000001236,"{""current_dc"": 58.7, ""delta_dc"": -0.04500000000001236}"
2023-12-08 12:37:27,Spirulina 003,pio001,2023-12-08T12:37:27.067234Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 58.91, ""delta_dc"": 0.2099999999999902}"
2023-12-08 12:41:12,Spirulina 003,pio001,2023-12-08T12:41:12.074721Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 58.87, ""delta_dc"": -0.04499999999999105}"
2023-12-08 12:44:57,Spirulina 003,pio001,2023-12-08T12:44:57.061095Z,UpdatedHeaterDC,delta_dc=-0.45000000000001705,"{""current_dc"": 58.42, ""delta_dc"": -0.45000000000001705}"
2023-12-08 12:48:42,Spirulina 003,pio001,2023-12-08T12:48:42.069046Z,UpdatedHeaterDC,delta_dc=-0.10499999999996845,"{""current_dc"": 58.32, ""delta_dc"": -0.10499999999996845}"
2023-12-08 12:52:27,Spirulina 003,pio001,2023-12-08T12:52:27.061536Z,UpdatedHeaterDC,delta_dc=0.2249999999999872,"{""current_dc"": 58.54, ""delta_dc"": 0.2249999999999872}"
2023-12-08 12:56:12,Spirulina 003,pio001,2023-12-08T12:56:12.063121Z,UpdatedHeaterDC,delta_dc=0.07499999999998508,"{""current_dc"": 58.61, ""delta_dc"": 0.07499999999998508}"
2023-12-08 12:59:57,Spirulina 003,pio001,2023-12-08T12:59:57.061248Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 58.27, ""delta_dc"": -0.34499999999998465}"
2023-12-08 13:03:42,Spirulina 003,pio001,2023-12-08T13:03:42.070304Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 58.3, ""delta_dc"": 0.029999999999972715}"
2023-12-08 13:07:27,Spirulina 003,pio001,2023-12-08T13:07:27.060181Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 58.46, ""delta_dc"": 0.16499999999999915}"
2023-12-08 13:11:12,Spirulina 003,pio001,2023-12-08T13:11:12.076599Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 58.64, ""delta_dc"": 0.18000000000001748}"
2023-12-08 13:14:57,Spirulina 003,pio001,2023-12-08T13:14:57.064026Z,UpdatedHeaterDC,delta_dc=-0.4349999999999987,"{""current_dc"": 58.2, ""delta_dc"": -0.4349999999999987}"
2023-12-08 13:18:42,Spirulina 003,pio001,2023-12-08T13:18:42.070227Z,UpdatedHeaterDC,delta_dc=0.10500000000001108,"{""current_dc"": 58.31, ""delta_dc"": 0.10500000000001108}"
2023-12-08 13:22:27,Spirulina 003,pio001,2023-12-08T13:22:27.064983Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 58.43, ""delta_dc"": 0.11999999999997613}"
2023-12-08 13:26:12,Spirulina 003,pio001,2023-12-08T13:26:12.063410Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 58.39, ""delta_dc"": -0.04499999999999105}"
2023-12-08 13:29:57,Spirulina 003,pio001,2023-12-08T13:29:57.058537Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 58.16, ""delta_dc"": -0.22500000000000853}"
2023-12-08 13:33:42,Spirulina 003,pio001,2023-12-08T13:33:42.077933Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 58.22, ""delta_dc"": 0.06000000000002004}"
2023-12-08 13:37:27,Spirulina 003,pio001,2023-12-08T13:37:27.064157Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 58.42, ""delta_dc"": 0.1950000000000145}"
2023-12-08 13:41:12,Spirulina 003,pio001,2023-12-08T13:41:12.066202Z,UpdatedHeaterDC,delta_dc=-0.09000000000001407,"{""current_dc"": 58.33, ""delta_dc"": -0.09000000000001407}"
2023-12-08 13:44:57,Spirulina 003,pio001,2023-12-08T13:44:57.062813Z,UpdatedHeaterDC,delta_dc=-0.22500000000000853,"{""current_dc"": 58.1, ""delta_dc"": -0.22500000000000853}"
2023-12-08 13:48:42,Spirulina 003,pio001,2023-12-08T13:48:42.062013Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 58.01, ""delta_dc"": -0.09000000000000341}"
2023-12-08 13:52:27,Spirulina 003,pio001,2023-12-08T13:52:27.067763Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 58.15, ""delta_dc"": 0.13500000000000512}"
2023-12-08 13:56:12,Spirulina 003,pio001,2023-12-08T13:56:12.059822Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 58.0, ""delta_dc"": -0.15000000000002345}"
2023-12-08 13:59:57,Spirulina 003,pio001,2023-12-08T13:59:57.059276Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 57.79, ""delta_dc"": -0.20999999999997954}"
2023-12-08 14:03:42,Spirulina 003,pio001,2023-12-08T14:03:42.061837Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 57.82, ""delta_dc"": 0.029999999999972715}"
2023-12-08 14:07:27,Spirulina 003,pio001,2023-12-08T14:07:27.072005Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 58.06, ""delta_dc"": 0.24000000000003752}"
2023-12-08 14:11:12,Spirulina 003,pio001,2023-12-08T14:11:12.083469Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 57.82, ""delta_dc"": -0.24000000000003752}"
2023-12-08 14:14:57,Spirulina 003,pio001,2023-12-08T14:14:57.071635Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 57.61, ""delta_dc"": -0.20999999999997954}"
2023-12-08 14:18:42,Spirulina 003,pio001,2023-12-08T14:18:42.063628Z,UpdatedHeaterDC,delta_dc=0.17999999999999616,"{""current_dc"": 57.79, ""delta_dc"": 0.17999999999999616}"
2023-12-08 14:22:27,Spirulina 003,pio001,2023-12-08T14:22:27.060176Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 58.09, ""delta_dc"": 0.2999999999999936}"
2023-12-08 14:26:12,Spirulina 003,pio001,2023-12-08T14:26:12.064361Z,UpdatedHeaterDC,delta_dc=-0.4050000000000047,"{""current_dc"": 57.69, ""delta_dc"": -0.4050000000000047}"
2023-12-08 14:29:57,Spirulina 003,pio001,2023-12-08T14:29:57.066610Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 57.53, ""delta_dc"": -0.1649999999999885}"
2023-12-08 14:33:42,Spirulina 003,pio001,2023-12-08T14:33:42.066747Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 57.56, ""delta_dc"": 0.029999999999972715}"
2023-12-08 14:37:27,Spirulina 003,pio001,2023-12-08T14:37:27.062052Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 57.8, ""delta_dc"": 0.24000000000003752}"
2023-12-08 14:41:12,Spirulina 003,pio001,2023-12-08T14:41:12.074292Z,UpdatedHeaterDC,delta_dc=-0.3150000000000226,"{""current_dc"": 57.48, ""delta_dc"": -0.3150000000000226}"
2023-12-08 14:44:57,Spirulina 003,pio001,2023-12-08T14:44:57.061111Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 57.32, ""delta_dc"": -0.1649999999999885}"
2023-12-08 14:48:42,Spirulina 003,pio001,2023-12-08T14:48:42.061311Z,UpdatedHeaterDC,delta_dc=0.17999999999999616,"{""current_dc"": 57.5, ""delta_dc"": 0.17999999999999616}"
2023-12-08 14:52:27,Spirulina 003,pio001,2023-12-08T14:52:27.070704Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 57.8, ""delta_dc"": 0.2999999999999936}"
2023-12-08 14:56:12,Spirulina 003,pio001,2023-12-08T14:56:12.062886Z,UpdatedHeaterDC,delta_dc=-0.47999999999998977,"{""current_dc"": 57.32, ""delta_dc"": -0.47999999999998977}"
2023-12-08 14:59:57,Spirulina 003,pio001,2023-12-08T14:59:57.059288Z,UpdatedHeaterDC,delta_dc=-0.34500000000000597,"{""current_dc"": 56.97, ""delta_dc"": -0.34500000000000597}"
2023-12-08 15:03:42,Spirulina 003,pio001,2023-12-08T15:03:42.073701Z,UpdatedHeaterDC,delta_dc=0.08999999999999275,"{""current_dc"": 57.06, ""delta_dc"": 0.08999999999999275}"
2023-12-08 15:07:27,Spirulina 003,pio001,2023-12-08T15:07:27.063098Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 57.04, ""delta_dc"": -0.015000000000018332}"
2023-12-08 15:11:12,Spirulina 003,pio001,2023-12-08T15:11:12.061914Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 57.36, ""delta_dc"": 0.3150000000000226}"
2023-12-08 15:14:57,Spirulina 003,pio001,2023-12-08T15:14:57.056997Z,UpdatedHeaterDC,delta_dc=-0.36000000000001364,"{""current_dc"": 57.0, ""delta_dc"": -0.36000000000001364}"
2023-12-08 15:18:42,Spirulina 003,pio001,2023-12-08T15:18:42.066104Z,UpdatedHeaterDC,delta_dc=-0.015000000000018332,"{""current_dc"": 56.98, ""delta_dc"": -0.015000000000018332}"
2023-12-08 15:22:27,Spirulina 003,pio001,2023-12-08T15:22:27.064404Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 56.92, ""delta_dc"": -0.06000000000000938}"
2023-12-08 15:26:12,Spirulina 003,pio001,2023-12-08T15:26:12.063490Z,UpdatedHeaterDC,delta_dc=0.3900000000000077,"{""current_dc"": 57.31, ""delta_dc"": 0.3900000000000077}"
2023-12-08 15:29:57,Spirulina 003,pio001,2023-12-08T15:29:57.070932Z,UpdatedHeaterDC,delta_dc=-0.3300000000000196,"{""current_dc"": 56.98, ""delta_dc"": -0.3300000000000196}"
2023-12-08 15:33:42,Spirulina 003,pio001,2023-12-08T15:33:42.061744Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 56.84, ""delta_dc"": -0.13499999999999446}"
2023-12-08 15:37:27,Spirulina 003,pio001,2023-12-08T15:37:27.073635Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 56.98, ""delta_dc"": 0.13500000000000512}"
2023-12-08 15:41:12,Spirulina 003,pio001,2023-12-08T15:41:12.066352Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 57.28, ""delta_dc"": 0.2999999999999936}"
2023-12-08 15:44:57,Spirulina 003,pio001,2023-12-08T15:44:57.059195Z,UpdatedHeaterDC,delta_dc=-0.4050000000000047,"{""current_dc"": 56.88, ""delta_dc"": -0.4050000000000047}"
2023-12-08 15:48:42,Spirulina 003,pio001,2023-12-08T15:48:42.070132Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 56.72, ""delta_dc"": -0.1649999999999885}"
2023-12-08 15:52:27,Spirulina 003,pio001,2023-12-08T15:52:27.066018Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 56.75, ""delta_dc"": 0.029999999999972715}"
2023-12-08 15:56:12,Spirulina 003,pio001,2023-12-08T15:56:12.070740Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 56.84, ""delta_dc"": 0.09000000000001407}"
2023-12-08 15:59:57,Spirulina 003,pio001,2023-12-08T15:59:57.070216Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 57.14, ""delta_dc"": 0.2999999999999936}"
2023-12-08 16:03:42,Spirulina 003,pio001,2023-12-08T16:03:42.059819Z,UpdatedHeaterDC,delta_dc=-0.3300000000000196,"{""current_dc"": 56.81, ""delta_dc"": -0.3300000000000196}"
2023-12-08 16:07:27,Spirulina 003,pio001,2023-12-08T16:07:27.064302Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 56.68, ""delta_dc"": -0.13499999999999446}"
2023-12-08 16:11:12,Spirulina 003,pio001,2023-12-08T16:11:12.072918Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 56.74, ""delta_dc"": 0.06000000000002004}"
2023-12-08 16:14:57,Spirulina 003,pio001,2023-12-08T16:14:57.079283Z,UpdatedHeaterDC,delta_dc=0.2699999999999996,"{""current_dc"": 57.01, ""delta_dc"": 0.2699999999999996}"
2023-12-08 16:18:42,Spirulina 003,pio001,2023-12-08T16:18:42.071658Z,UpdatedHeaterDC,delta_dc=-0.2099999999999902,"{""current_dc"": 56.8, ""delta_dc"": -0.2099999999999902}"
2023-12-08 16:22:27,Spirulina 003,pio001,2023-12-08T16:22:27.060289Z,UpdatedHeaterDC,delta_dc=-0.1050000000000324,"{""current_dc"": 56.69, ""delta_dc"": -0.1050000000000324}"
2023-12-08 16:26:12,Spirulina 003,pio001,2023-12-08T16:26:12.077592Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 56.85, ""delta_dc"": 0.16499999999999915}"
2023-12-08 16:29:57,Spirulina 003,pio001,2023-12-08T16:29:57.067604Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 57.03, ""delta_dc"": 0.18000000000001748}"
2023-12-08 16:33:42,Spirulina 003,pio001,2023-12-08T16:33:42.072421Z,UpdatedHeaterDC,delta_dc=-0.06000000000002004,"{""current_dc"": 56.97, ""delta_dc"": -0.06000000000002004}"
2023-12-08 16:37:27,Spirulina 003,pio001,2023-12-08T16:37:27.061786Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 56.7, ""delta_dc"": -0.2699999999999996}"
2023-12-08 16:41:12,Spirulina 003,pio001,2023-12-08T16:41:12.057868Z,UpdatedHeaterDC,delta_dc=-0.09000000000000341,"{""current_dc"": 56.61, ""delta_dc"": -0.09000000000000341}"
2023-12-08 16:44:57,Spirulina 003,pio001,2023-12-08T16:44:57.079182Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 56.97, ""delta_dc"": 0.36000000000001364}"
2023-12-08 16:48:42,Spirulina 003,pio001,2023-12-08T16:48:42.060565Z,UpdatedHeaterDC,delta_dc=0.015000000000018332,"{""current_dc"": 56.99, ""delta_dc"": 0.015000000000018332}"
2023-12-08 16:52:27,Spirulina 003,pio001,2023-12-08T16:52:27.066845Z,UpdatedHeaterDC,delta_dc=-0.3900000000000077,"{""current_dc"": 56.6, ""delta_dc"": -0.3900000000000077}"
2023-12-08 16:56:12,Spirulina 003,pio001,2023-12-08T16:56:12.060091Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 56.48, ""delta_dc"": -0.11999999999999744}"
2023-12-08 16:59:57,Spirulina 003,pio001,2023-12-08T16:59:57.063008Z,UpdatedHeaterDC,delta_dc=0.10500000000001108,"{""current_dc"": 56.59, ""delta_dc"": 0.10500000000001108}"
2023-12-08 17:03:42,Spirulina 003,pio001,2023-12-08T17:03:42.063596Z,UpdatedHeaterDC,delta_dc=0.34499999999998465,"{""current_dc"": 56.93, ""delta_dc"": 0.34499999999998465}"
2023-12-08 17:07:27,Spirulina 003,pio001,2023-12-08T17:07:27.072320Z,UpdatedHeaterDC,delta_dc=-0.3300000000000196,"{""current_dc"": 56.6, ""delta_dc"": -0.3300000000000196}"
2023-12-08 17:11:12,Spirulina 003,pio001,2023-12-08T17:11:12.059616Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 56.39, ""delta_dc"": -0.20999999999997954}"
2023-12-08 17:14:57,Spirulina 003,pio001,2023-12-08T17:14:57.067027Z,UpdatedHeaterDC,delta_dc=0.17999999999999616,"{""current_dc"": 56.57, ""delta_dc"": 0.17999999999999616}"
2023-12-08 17:18:42,Spirulina 003,pio001,2023-12-08T17:18:42.060248Z,UpdatedHeaterDC,delta_dc=0.22500000000000853,"{""current_dc"": 56.8, ""delta_dc"": 0.22500000000000853}"
2023-12-08 17:22:27,Spirulina 003,pio001,2023-12-08T17:22:27.062101Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 56.51, ""delta_dc"": -0.28500000000002856}"
2023-12-08 17:26:12,Spirulina 003,pio001,2023-12-08T17:26:12.064249Z,UpdatedHeaterDC,delta_dc=-0.20999999999997954,"{""current_dc"": 56.3, ""delta_dc"": -0.20999999999997954}"
2023-12-08 17:29:57,Spirulina 003,pio001,2023-12-08T17:29:57.063804Z,UpdatedHeaterDC,delta_dc=-0.04500000000001236,"{""current_dc"": 56.25, ""delta_dc"": -0.04500000000001236}"
2023-12-08 17:33:42,Spirulina 003,pio001,2023-12-08T17:33:42.068961Z,UpdatedHeaterDC,delta_dc=0.13500000000000512,"{""current_dc"": 56.39, ""delta_dc"": 0.13500000000000512}"
2023-12-08 17:37:27,Spirulina 003,pio001,2023-12-08T17:37:27.072562Z,UpdatedHeaterDC,delta_dc=0.2999999999999936,"{""current_dc"": 56.69, ""delta_dc"": 0.2999999999999936}"
2023-12-08 17:41:12,Spirulina 003,pio001,2023-12-08T17:41:12.061796Z,UpdatedHeaterDC,delta_dc=-0.10500000000001108,"{""current_dc"": 56.58, ""delta_dc"": -0.10500000000001108}"
2023-12-08 17:44:57,Spirulina 003,pio001,2023-12-08T17:44:57.077602Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 56.38, ""delta_dc"": -0.1950000000000145}"
